,AgeAsOfSale,AgeGarageAsOfSale,Alley,BedroomAbvGr,BldgType,BsmtExposure,BsmtFinType1,BsmtFinType2,BsmtFullBath,CentralAir,Condition1,ConditionIndex,EnclosedPorch,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageCars,GarageFinish,GarageType,GoodOpenPorch,GoodScreenPorch,GoodWoodDeck,HalfBath,HasAGoodPool,Heating,HouseStyle,KitchenAbvGr,LandContour,LandSlope,LotAreaGood,LotConfig,LotShape,MSSubClass,MSZoning,MasVnrType,MiscFeature,Neighborhood,PavedDrive,QualIndex,RoofStyle,SaleCondition,SalePrice,SoldIn2008,Street,TotRmsAbvGrd,Utilities,YearsSinceRemod
722,1,0.0,None,3,1Fam,Av,GLQ,Unf,0.0,Y,Norm,24,0,VinylSd,VinylSd,None,,0,PConc,2,Typ,2.0,RFn,Attchd,1,0,0,0,0,GasA,1Story,1,Lvl,Gtl,1,Inside,Reg,20,RL,None,None,CollgCr,Y,75,Gable,Normal,,0,Pave,6,AllPub,1
723,42,0.0,None,3,1Fam,No,Rec,Unf,0.0,Y,Norm,20,0,HdBoard,HdBoard,MnPrv,,0,CBlock,1,Typ,1.0,Unf,Attchd,0,1,1,0,0,GasA,1Story,1,Lvl,Gtl,1,Inside,Reg,20,RL,None,None,Edwards,Y,45,Hip,Abnorml,,0,Pave,6,AllPub,42
724,32,0.0,None,3,1Fam,Gd,ALQ,Unf,0.0,Y,Norm,26,0,HdBoard,Plywood,None,,0,CBlock,1,Typ,2.0,RFn,BuiltIn,0,0,1,0,0,GasA,SFoyer,1,Lvl,Gtl,2,Inside,Reg,85,RL,BrkFace,None,Edwards,Y,45,Gable,Family,,0,Pave,6,AllPub,32
725,32,15.0,None,3,1Fam,No,BLQ,Unf,0.0,Y,Norm,15,138,HdBoard,Plywood,None,Po,1,CBlock,1,Typ,2.0,Unf,Detchd,0,0,0,1,0,GasA,1Story,1,Lvl,Gtl,1,Inside,Reg,20,RL,BrkFace,None,Edwards,Y,56,Hip,Normal,,0,Pave,6,AllPub,32
726,31,0.0,None,3,1Fam,Av,ALQ,Rec,1.0,Y,Norm,20,0,Plywood,Plywood,None,Fa,1,CBlock,1,Typ,2.0,RFn,Attchd,0,0,1,0,0,GasA,SLvl,1,Lvl,Gtl,1,CulDSac,IR1,80,RL,None,None,Edwards,Y,56,Hip,Normal,,0,Pave,6,AllPub,31
727,32,0.0,None,3,1Fam,Av,ALQ,Unf,0.0,Y,Norm,20,0,Plywood,Plywood,MnPrv,TA,1,CBlock,1,Typ,2.0,Fin,Attchd,0,0,0,1,0,GasA,2Story,1,Lvl,Gtl,1,Inside,Reg,60,RL,None,None,Edwards,Y,56,Hip,Normal,,0,Pave,6,AllPub,7
728,49,0.0,None,5,1Fam,None,None,None,0.0,Y,Norm,15,0,Plywood,Plywood,None,Gd,2,Slab,3,Typ,2.0,Unf,Attchd,1,0,0,1,0,GasA,1Story,1,Lvl,Gtl,3,Inside,IR1,20,RL,None,None,Edwards,Y,44,Gable,Normal,,0,Pave,11,AllPub,12
729,53,0.0,None,2,Duplex,None,None,None,0.0,N,Norm,8,0,AsbShng,Plywood,None,,0,PConc,2,Typ,0.0,None,None,0,0,0,0,0,GasA,1Story,2,Lvl,Gtl,1,Corner,Reg,90,RL,None,None,Edwards,N,26,Gable,AdjLand,,0,Pave,6,AllPub,53
730,53,0.0,None,2,Duplex,None,None,None,0.0,N,Norm,10,0,WdShing,Wd Shng,None,,0,Slab,2,Typ,0.0,None,None,0,0,0,0,0,GasA,1Story,2,Lvl,Gtl,1,Inside,Reg,90,RL,BrkCmn,None,Edwards,N,26,Gable,Normal,,0,Pave,6,AllPub,53
731,53,0.0,None,2,2fmCon,Av,ALQ,Unf,1.0,N,Norm,15,0,Wd Sdng,Wd Sdng,None,,0,CBlock,1,Typ,0.0,None,None,0,0,0,0,0,GasA,1Story,1,Lvl,Gtl,1,Inside,Reg,190,RL,None,None,Edwards,Y,31,Hip,Normal,,0,Pave,4,AllPub,53
732,70,0.0,None,2,1Fam,No,Unf,Unf,0.0,Y,Norm,17,0,Wd Sdng,Wd Sdng,None,,0,PConc,1,Typ,0.0,None,None,0,0,0,1,0,GasA,1.5Fin,1,Lvl,Gtl,2,Inside,Reg,50,RL,None,None,Edwards,N,44,Gable,Family,,0,Pave,5,AllPub,1
733,61,0.0,None,4,1Fam,None,None,None,0.0,Y,Norm,14,0,MetalSd,MetalSd,None,,0,Slab,1,Min1,0.0,None,None,0,0,0,1,0,GasA,1.5Fin,1,Lvl,Gtl,1,Inside,Reg,50,RL,None,None,Edwards,Y,35,Gable,Normal,,0,Pave,8,AllPub,15
734,55,0.0,None,2,1Fam,No,Rec,Unf,0.0,Y,Norm,20,0,MetalSd,MetalSd,MnPrv,,0,CBlock,1,Typ,1.0,RFn,Attchd,0,0,0,0,0,GasA,1Story,1,Bnk,Mod,1,Inside,Reg,20,RL,Stone,Gar2,Edwards,Y,38,Gable,Normal,,0,Pave,5,AllPub,55
735,54,0.0,None,3,1Fam,Av,Unf,Unf,0.0,Y,Norm,22,0,Wd Sdng,Wd Sdng,None,,0,CBlock,1,Typ,1.0,Unf,Basment,0,0,0,0,0,GasA,SLvl,1,Bnk,Mod,1,Inside,Reg,80,RL,None,None,Edwards,Y,40,Gable,Abnorml,,0,Pave,6,AllPub,54
736,85,0.0,None,3,1Fam,No,ALQ,Unf,0.0,Y,Norm,20,183,Wd Sdng,Wd Sdng,None,,0,PConc,1,Typ,1.0,Unf,Detchd,0,0,0,1,0,GasA,1.5Fin,1,Lvl,Gtl,1,Inside,Reg,30,RL,None,None,Edwards,N,38,Gable,Normal,,0,Pave,6,AllPub,0
737,87,0.0,None,2,1Fam,No,Unf,Unf,0.0,Y,Norm,24,90,WdShing,Wd Shng,None,Gd,1,BrkTil,2,Typ,1.0,Unf,Attchd,0,0,0,0,0,GasA,1Story,1,Lvl,Gtl,1,Corner,Reg,30,RL,BrkFace,None,SWISU,Y,69,Gable,Normal,,0,Pave,7,AllPub,58
738,78,0.0,None,4,Duplex,No,ALQ,Rec,2.0,Y,Norm,24,121,Stucco,Stucco,None,Gd,2,BrkTil,2,Typ,2.0,Unf,Detchd,0,0,1,2,0,GasA,2.5Unf,2,Lvl,Gtl,1,Inside,Reg,90,RL,None,None,SWISU,Y,56,Gable,Abnorml,,0,Pave,10,AllPub,58
739,82,75.0,None,2,1Fam,No,BLQ,Unf,1.0,Y,Norm,24,0,Wd Sdng,Wd Sdng,MnPrv,Gd,1,BrkTil,1,Typ,1.0,Unf,Detchd,0,1,0,0,0,GasA,2Story,1,Bnk,Gtl,1,Inside,Reg,70,RL,None,None,Crawfor,P,56,Gambrel,Normal,,0,Pave,6,AllPub,58
740,94,80.0,None,3,1Fam,No,Unf,Unf,0.0,Y,Norm,24,0,Wd Sdng,Wd Shng,None,,0,BrkTil,1,Typ,2.0,Unf,Detchd,0,0,1,0,0,GasA,1.5Fin,1,Lvl,Gtl,2,Inside,Reg,50,RL,None,Shed,Crawfor,Y,58,Gable,Normal,,0,Pave,6,AllPub,13
741,83,0.0,None,3,1Fam,No,ALQ,Unf,1.0,Y,Norm,26,41,Stucco,Stucco,GdPrv,Gd,1,PConc,2,Typ,1.0,Unf,Detchd,0,0,0,0,0,GasA,2Story,1,Lvl,Gtl,1,Corner,Reg,70,RL,None,None,Crawfor,P,86,Gable,Normal,,0,Pave,7,AllPub,11
742,85,57.0,None,4,1Fam,No,Unf,Unf,0.0,Y,Norm,20,0,Wd Sdng,Plywood,None,Gd,1,BrkTil,1,Typ,2.0,Unf,Attchd,1,0,0,0,0,GasA,2Story,1,HLS,Gtl,1,Corner,IR1,70,RL,None,None,Crawfor,Y,56,Hip,Normal,,0,Pave,7,AllPub,58
743,71,0.0,Grvl,4,1Fam,No,BLQ,Unf,0.0,Y,Norm,24,0,WdShing,Wd Shng,None,Gd,1,CBlock,2,Min2,1.0,Unf,Detchd,0,0,0,0,0,GasA,1.5Fin,1,HLS,Mod,2,Inside,IR1,50,RL,None,None,Crawfor,Y,47,Gable,Normal,,0,Pave,7,AllPub,13
744,70,0.0,Grvl,3,1Fam,No,Unf,Unf,0.0,Y,Feedr,20,0,Wd Sdng,Wd Sdng,None,,0,BrkTil,1,Typ,1.0,Unf,Detchd,0,1,0,0,0,GasA,1.5Fin,1,HLS,Gtl,1,Inside,IR1,50,RL,None,None,Crawfor,Y,45,Gable,Normal,,0,Pave,6,AllPub,58
745,57,0.0,None,2,1Fam,No,Rec,Unf,0.0,N,Feedr,16,0,WdShing,Plywood,MnPrv,TA,1,PConc,1,Typ,1.0,Fin,Attchd,1,1,0,0,0,GasA,1Story,1,Lvl,Gtl,1,Corner,IR1,20,RL,BrkFace,None,Crawfor,Y,56,Hip,Normal,,0,Pave,5,AllPub,57
746,73,0.0,None,4,1Fam,No,LwQ,Unf,0.0,Y,Norm,18,207,BrkFace,Stucco,None,Gd,2,PConc,1,Typ,2.0,Fin,Detchd,0,0,0,1,0,GasA,2Story,1,HLS,Mod,1,Inside,IR1,70,RL,Stone,None,Crawfor,Y,82,Gable,Alloca,,0,Pave,9,AllPub,58
747,58,44.0,None,3,1Fam,No,GLQ,Unf,1.0,Y,Norm,28,0,VinylSd,VinylSd,None,TA,2,CBlock,2,Typ,2.0,Fin,Attchd,1,0,0,1,0,GasA,1.5Fin,1,Bnk,Gtl,2,Inside,Reg,50,RL,None,None,Crawfor,Y,71,Gable,Normal,,0,Pave,8,AllPub,8
748,52,0.0,None,3,1Fam,No,Rec,Unf,0.0,Y,Norm,24,224,BrkFace,MetalSd,MnPrv,TA,2,PConc,2,Typ,2.0,Unf,Attchd,1,0,0,1,0,GasA,1Story,1,Lvl,Gtl,3,CulDSac,IR1,20,RL,None,None,Crawfor,Y,45,Gable,Normal,,0,Pave,7,AllPub,52
749,28,0.0,None,2,Twnhs,No,GLQ,Unf,0.0,Y,Norm,20,0,MetalSd,MetalSd,GdPrv,TA,1,CBlock,1,Typ,2.0,Unf,Detchd,0,0,1,0,0,GasA,2Story,1,Lvl,Gtl,1,CulDSac,Reg,160,RM,None,None,Blueste,Y,58,Gable,Normal,,0,Pave,5,AllPub,28
750,82,0.0,None,2,1Fam,No,Rec,GLQ,1.0,Y,Norm,22,116,VinylSd,VinylSd,MnPrv,,0,BrkTil,1,Typ,1.0,Unf,Detchd,0,0,0,0,0,GasA,1Story,1,Lvl,Gtl,1,Inside,Reg,30,RM,None,None,IDOTRR,P,56,Gable,Normal,,0,Pave,5,AllPub,10
751,68,0.0,None,3,1Fam,No,Unf,Unf,0.0,Y,Norm,22,0,VinylSd,VinylSd,None,,0,CBlock,1,Typ,1.0,Unf,Detchd,0,0,0,0,0,GasA,1.5Fin,1,Lvl,Gtl,1,Inside,Reg,50,RM,None,None,IDOTRR,Y,54,Gable,Normal,,0,Pave,5,AllPub,2
752,78,0.0,None,4,1Fam,No,Unf,Unf,0.0,Y,Norm,17,96,Wd Sdng,Wd Sdng,None,,0,CBlock,1,Typ,0.0,None,None,0,0,0,0,0,GasA,1.5Fin,1,Lvl,Gtl,1,Inside,Reg,50,RM,None,None,IDOTRR,Y,42,Gable,Normal,,0,Pave,7,AllPub,58
753,41,0.0,None,3,1Fam,Mn,Rec,Unf,0.0,Y,Norm,24,0,HdBoard,Plywood,MnPrv,Po,1,CBlock,1,Mod,1.0,Unf,Attchd,1,1,0,1,0,GasA,SLvl,1,Lvl,Gtl,1,Inside,Reg,80,RM,None,None,IDOTRR,Y,45,Hip,Normal,,0,Pave,7,AllPub,41
754,78,4.0,None,2,1Fam,No,Unf,Unf,0.0,Y,Norm,20,0,Wd Sdng,Wd Sdng,None,,0,BrkTil,1,Typ,1.0,RFn,Detchd,1,0,0,0,0,GasA,1Story,1,Lvl,Gtl,1,Inside,Reg,30,RM,None,None,IDOTRR,Y,45,Gable,Normal,,0,Pave,5,AllPub,13
755,50,0.0,None,4,1Fam,No,ALQ,Unf,0.0,Y,Norm,22,0,WdShing,Wd Shng,None,,0,CBlock,2,Typ,1.0,Fin,Attchd,0,0,0,0,0,GasA,1.5Fin,1,Lvl,Gtl,1,Inside,Reg,50,RM,BrkFace,None,IDOTRR,Y,45,Gable,Normal,,0,Pave,7,AllPub,50
756,56,0.0,None,2,1Fam,None,None,None,0.0,N,Norm,3,0,AsbShng,VinylSd,None,,0,Slab,1,Typ,2.0,Unf,Attchd,0,0,0,0,0,Wall,1Story,1,Low,Mod,2,Inside,Reg,20,RL,None,None,IDOTRR,N,10,Gable,Abnorml,,0,Pave,4,AllPub,56
757,113,0.0,None,2,1Fam,No,Unf,Unf,0.0,N,Feedr,22,0,Wd Sdng,Wd Sdng,None,,0,Stone,1,Typ,1.0,Unf,Detchd,1,0,0,0,0,GasA,2Story,1,Lvl,Gtl,1,Corner,Reg,70,C (all),None,None,IDOTRR,Y,29,Gable,Normal,,0,Pave,6,AllPub,58
758,98,0.0,None,2,1Fam,No,Unf,Unf,0.0,N,Feedr,18,0,Plywood,Plywood,None,,0,PConc,1,Typ,1.0,Unf,Detchd,0,0,0,0,0,GasA,1.5Fin,1,Lvl,Gtl,1,Corner,Reg,50,C (all),None,None,IDOTRR,N,27,Gable,Normal,,0,Pave,5,AllPub,8
759,88,0.0,None,3,1Fam,Mn,Unf,Unf,0.0,Y,Norm,20,160,MetalSd,MetalSd,None,,0,Stone,1,Min2,1.0,Unf,Detchd,0,0,0,1,0,GasA,2Story,1,Bnk,Gtl,1,Inside,Reg,70,C (all),None,None,IDOTRR,N,30,Gable,Normal,,0,Grvl,5,AllPub,58
760,1,0.0,None,2,TwnhsE,Gd,GLQ,Unf,1.0,Y,Norm,24,0,CemntBd,CmentBd,None,Gd,1,PConc,2,Typ,2.0,Fin,Attchd,1,0,0,0,0,GasA,1Story,1,HLS,Mod,1,Inside,IR1,120,RM,Stone,None,Crawfor,Y,96,Hip,Partial,,0,Pave,5,AllPub,0
761,4,0.0,None,2,TwnhsE,Gd,GLQ,Unf,1.0,Y,Norm,24,0,CemntBd,CmentBd,None,Gd,1,PConc,2,Typ,2.0,Fin,Attchd,1,1,0,0,0,GasA,1Story,1,HLS,Mod,1,Inside,IR1,120,RM,Stone,None,Crawfor,Y,79,Hip,Normal,,0,Pave,5,AllPub,3
762,12,0.0,None,3,1Fam,Mn,GLQ,Unf,1.0,Y,Norm,24,192,MetalSd,MetalSd,None,,0,PConc,3,Typ,3.0,Fin,Attchd,0,0,0,0,0,GasA,1Story,1,Lvl,Gtl,3,Inside,IR2,20,RL,BrkFace,None,Mitchel,Y,77,Gable,Normal,,0,Pave,7,AllPub,11
763,12,0.0,None,3,1Fam,Mn,Unf,Unf,0.0,Y,Norm,24,0,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,3.0,Unf,Attchd,0,0,1,1,0,GasA,2Story,1,Lvl,Gtl,2,Inside,Reg,60,RL,None,None,Mitchel,Y,73,Gable,Normal,,0,Pave,8,AllPub,11
764,32,0.0,None,4,Duplex,None,None,None,0.0,Y,Norm,15,0,Plywood,Plywood,None,,0,CBlock,2,Typ,2.0,Unf,Attchd,0,0,0,2,0,GasA,2Story,2,Lvl,Gtl,2,Inside,Reg,90,RL,None,None,Mitchel,Y,40,Gable,Abnorml,,0,Pave,8,AllPub,32
765,17,0.0,None,3,1Fam,No,ALQ,Unf,1.0,Y,Norm,22,0,HdBoard,HdBoard,None,TA,1,PConc,2,Typ,2.0,Unf,Attchd,1,0,1,0,0,GasA,1Story,1,Lvl,Gtl,1,Inside,Reg,20,RL,None,None,Mitchel,Y,38,Gable,Normal,,0,Pave,6,AllPub,17
766,22,0.0,None,2,TwnhsE,Av,GLQ,Unf,1.0,Y,Norm,22,0,VinylSd,VinylSd,None,TA,1,CBlock,2,Typ,2.0,Fin,Attchd,0,0,1,0,0,GasA,1Story,1,Lvl,Gtl,1,Inside,IR1,120,RL,BrkFace,None,Timber,Y,75,Gable,Normal,,0,Pave,6,AllPub,22
767,2,1.0,None,3,1Fam,Gd,GLQ,Unf,1.0,Y,Norm,24,0,VinylSd,VinylSd,None,,0,PConc,2,Typ,3.0,Fin,Attchd,0,0,0,0,0,GasA,1Story,1,HLS,Gtl,2,Inside,IR1,20,RL,Stone,None,Timber,Y,92,Hip,Normal,,0,Pave,8,AllPub,1
768,1,0.0,None,3,1Fam,Av,GLQ,Unf,1.0,Y,Norm,24,0,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,2.0,Fin,Attchd,1,0,0,1,0,GasA,2Story,1,HLS,Gtl,2,Corner,IR1,60,RL,None,None,Timber,Y,90,Gable,Partial,,0,Pave,6,AllPub,1
769,2,1.0,None,3,1Fam,No,Unf,Unf,0.0,Y,Norm,22,0,VinylSd,VinylSd,None,,0,PConc,2,Typ,2.0,Fin,BuiltIn,0,0,0,1,0,GasA,SLvl,1,Lvl,Gtl,1,Inside,Reg,80,RL,None,None,Timber,Y,47,Gable,Normal,,0,Pave,6,AllPub,1
770,0,0.0,None,3,1Fam,Av,Unf,Unf,0.0,Y,Norm,24,0,VinylSd,VinylSd,None,,0,PConc,2,Typ,3.0,Fin,Attchd,1,0,0,1,0,GasA,2Story,1,HLS,Gtl,2,Corner,IR1,60,RL,Stone,None,Timber,Y,75,Gable,Partial,,0,Pave,6,AllPub,0
771,19,0.0,None,3,1Fam,No,Unf,Unf,0.0,Y,Norm,24,192,Wd Sdng,Wd Sdng,None,TA,1,CBlock,2,Typ,2.0,Unf,Attchd,0,0,1,0,0,GasA,1Story,1,Lvl,Gtl,2,Inside,IR1,20,RL,BrkFace,None,Timber,Y,58,Gable,Normal,,0,Pave,8,AllPub,19
772,22,0.0,None,3,1Fam,Av,GLQ,Rec,0.0,Y,Norm,28,0,Plywood,HdBoard,None,Fa,1,CBlock,2,Typ,2.0,Unf,Attchd,0,0,1,0,0,GasA,1Story,1,Lvl,Gtl,2,Corner,Reg,20,RL,BrkFace,None,Timber,Y,62,Gable,Normal,,0,Pave,6,AllPub,22
773,5,0.0,None,3,1Fam,Av,GLQ,Unf,1.0,Y,Norm,24,0,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,2.0,Fin,Attchd,1,0,0,0,0,GasA,1Story,1,Lvl,Gtl,2,Inside,IR1,20,RL,BrkFace,None,Timber,Y,92,Hip,Normal,,0,Pave,7,AllPub,5
774,9,0.0,None,3,1Fam,Mn,GLQ,Unf,1.0,Y,Norm,24,0,VinylSd,VinylSd,None,,0,PConc,2,Typ,2.0,RFn,Attchd,1,0,0,0,0,GasA,1Story,1,Lvl,Gtl,1,Inside,IR1,20,RL,None,None,Timber,Y,64,Hip,Normal,,0,Pave,6,AllPub,8
775,1,0.0,None,3,1Fam,Av,GLQ,Unf,1.0,Y,Norm,24,0,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,2.0,Fin,Attchd,1,0,0,0,0,GasA,1Story,1,HLS,Gtl,2,Inside,IR1,20,RL,None,None,Timber,Y,90,Gable,Normal,,0,Pave,7,AllPub,1
776,3,0.0,None,3,1Fam,Av,GLQ,Unf,1.0,Y,Norm,24,0,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,3.0,Fin,Attchd,1,0,0,1,0,GasA,1Story,1,Lvl,Gtl,2,Inside,IR1,20,RL,BrkFace,None,Timber,Y,92,Gable,Normal,,0,Pave,7,AllPub,2
777,11,0.0,None,2,Duplex,Gd,GLQ,Unf,2.0,Y,Norm,28,0,VinylSd,VinylSd,None,,0,PConc,2,Typ,4.0,Fin,Attchd,0,0,0,0,0,GasA,SFoyer,2,Lvl,Gtl,1,Corner,IR1,90,RM,BrkFace,None,Mitchel,Y,71,Gable,Alloca,,0,Pave,8,AllPub,10
778,1,0.0,None,2,1Fam,No,Unf,Unf,0.0,Y,Feedr,19,0,VinylSd,VinylSd,None,,0,PConc,1,Typ,0.0,None,None,1,0,0,0,0,GasA,1Story,1,Lvl,Gtl,1,FR2,Reg,20,RL,None,None,Mitchel,Y,42,Gable,Abnorml,,0,Pave,5,AllPub,0
779,11,0.0,None,2,TwnhsE,No,GLQ,Unf,1.0,Y,Norm,24,0,VinylSd,VinylSd,None,,0,PConc,2,Typ,2.0,RFn,Attchd,1,0,0,0,0,GasA,1Story,1,Lvl,Gtl,1,FR2,Reg,120,RM,BrkFace,None,Mitchel,Y,60,Hip,Normal,,0,Pave,4,AllPub,11
780,44,0.0,None,3,1Fam,Av,ALQ,LwQ,1.0,Y,Norm,22,0,HdBoard,HdBoard,None,,0,CBlock,1,Typ,3.0,Fin,2Types,1,1,0,0,0,GasA,SFoyer,1,Lvl,Gtl,2,Corner,Reg,85,RL,BrkFace,None,Mitchel,Y,38,Gable,Normal,,0,Pave,6,AllPub,44
781,33,0.0,None,3,TwnhsE,No,GLQ,Unf,0.0,Y,Norm,22,0,CemntBd,CmentBd,None,,0,PConc,1,Typ,2.0,Unf,Attchd,1,0,0,0,0,GasA,1Story,1,Lvl,Gtl,1,Inside,Reg,120,RM,None,None,MeadowV,Y,47,Gable,Normal,,0,Pave,6,AllPub,33
782,32,0.0,None,4,TwnhsE,No,ALQ,Unf,0.0,Y,Norm,20,0,CemntBd,CmentBd,None,TA,1,PConc,2,Typ,1.0,Unf,Attchd,0,0,0,0,0,GasA,2Story,1,Lvl,Gtl,1,Inside,Reg,160,RM,None,None,MeadowV,Y,47,Gable,Normal,,0,Pave,6,AllPub,32
783,35,0.0,None,2,Twnhs,Av,GLQ,Unf,1.0,Y,Norm,24,0,CemntBd,CmentBd,None,,0,CBlock,1,Typ,1.0,RFn,BuiltIn,1,0,0,0,0,GasA,SFoyer,1,Lvl,Gtl,1,Inside,Reg,180,RM,None,None,MeadowV,Y,38,Gable,Normal,,0,Pave,5,AllPub,2
784,35,0.0,None,1,Twnhs,Gd,GLQ,Unf,1.0,Y,Norm,20,0,CemntBd,CmentBd,GdWo,Po,1,CBlock,1,Typ,1.0,RFn,BuiltIn,1,0,0,0,0,GasA,SLvl,1,Lvl,Gtl,1,Inside,Reg,180,RM,None,None,MeadowV,Y,38,Gable,Normal,,0,Pave,4,AllPub,35
785,40,0.0,None,3,1Fam,No,ALQ,Unf,1.0,Y,Norm,26,0,Plywood,Plywood,GdWo,,0,CBlock,1,Typ,1.0,Unf,Attchd,0,0,0,0,0,GasA,1Story,1,Lvl,Gtl,2,Corner,IR1,20,RL,None,Shed,Mitchel,Y,47,Gable,Normal,,0,Pave,6,AllPub,40
786,38,0.0,None,3,Twnhs,No,GLQ,Unf,0.0,Y,Norm,21,0,CemntBd,CmentBd,None,,0,CBlock,2,Typ,0.0,None,None,0,0,0,1,0,GasA,2Story,1,Lvl,Gtl,1,Inside,Reg,160,RM,None,None,MeadowV,Y,51,Gable,Normal,,0,Pave,6,AllPub,1
787,25,0.0,None,2,1Fam,No,GLQ,Unf,0.0,Y,Norm,26,0,VinylSd,VinylSd,GdWo,,0,CBlock,1,Typ,1.0,Unf,Attchd,0,0,1,0,0,GasA,1Story,1,Lvl,Gtl,1,Inside,Reg,20,RL,None,None,Mitchel,Y,45,Gable,Normal,,0,Pave,4,AllPub,25
788,26,0.0,None,3,1Fam,No,GLQ,Unf,0.0,Y,Norm,22,0,HdBoard,Plywood,None,,0,CBlock,1,Typ,1.0,Unf,Attchd,0,0,0,0,0,GasA,1Story,1,Lvl,Gtl,1,Inside,Reg,20,RL,None,None,Mitchel,Y,47,Gable,Normal,,0,Pave,6,AllPub,3
789,24,0.0,None,3,1Fam,No,ALQ,Unf,0.0,Y,Norm,20,0,HdBoard,Plywood,None,,0,CBlock,1,Typ,2.0,Unf,Attchd,0,0,0,0,0,GasA,1Story,1,Lvl,Gtl,2,Corner,Reg,20,RL,None,None,Mitchel,Y,45,Gable,Normal,,0,Pave,6,AllPub,24
790,108,0.0,None,4,1Fam,No,Unf,Unf,0.0,Y,Norm,22,0,Wd Sdng,Wd Sdng,None,,0,BrkTil,2,Maj1,1.0,Unf,Detchd,0,0,0,0,0,GasA,2.5Unf,1,Low,Gtl,4,Inside,IR1,70,RL,None,None,IDOTRR,N,45,Hip,Normal,,0,Pave,7,AllPub,58
791,36,0.0,None,3,1Fam,No,BLQ,Unf,0.0,Y,Norm,20,0,MetalSd,MetalSd,None,Gd,1,CBlock,2,Typ,2.0,Unf,Attchd,0,0,0,0,0,GasA,1Story,1,Lvl,Gtl,2,Inside,Reg,20,RL,BrkFace,None,NAmes,Y,56,Gable,Normal,,0,Pave,7,AllPub,36
792,10,0.0,None,3,1Fam,No,Unf,Unf,0.0,Y,Norm,22,0,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,2.0,Fin,BuiltIn,0,0,0,1,0,GasA,SLvl,1,HLS,Gtl,1,Inside,IR1,80,RL,None,None,Gilbert,Y,58,Gable,Normal,,0,Pave,7,AllPub,10
793,13,0.0,None,3,1Fam,No,LwQ,Unf,0.0,Y,Norm,22,0,HdBoard,HdBoard,MnPrv,TA,1,PConc,2,Typ,2.0,Fin,BuiltIn,1,0,1,1,0,GasA,SLvl,1,Lvl,Gtl,2,CulDSac,IR1,80,RL,BrkFace,None,Gilbert,Y,58,Gable,Normal,,0,Pave,7,AllPub,13
794,8,1.0,None,3,1Fam,No,ALQ,Unf,1.0,Y,Norm,22,0,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,2.0,Fin,Attchd,0,0,1,1,0,GasA,2Story,1,Lvl,Gtl,1,Inside,IR1,60,RL,None,None,Gilbert,Y,58,Gable,Abnorml,,0,Pave,7,AllPub,7
795,11,0.0,None,3,1Fam,No,Rec,Unf,0.0,Y,Norm,22,0,HdBoard,HdBoard,None,,0,PConc,2,Typ,2.0,Fin,Attchd,0,0,0,1,0,GasA,2Story,1,Lvl,Gtl,1,Inside,Reg,60,RL,None,None,Gilbert,Y,75,Gable,Normal,,0,Pave,6,AllPub,11
796,8,0.0,None,5,1Fam,No,Unf,Unf,0.0,Y,Norm,24,0,VinylSd,VinylSd,None,TA,1,PConc,3,Typ,2.0,Fin,Attchd,0,0,0,1,0,GasA,2Story,1,Lvl,Gtl,1,Inside,Reg,60,RL,None,None,Gilbert,Y,58,Gable,Normal,,0,Pave,7,AllPub,4
797,15,0.0,None,3,1Fam,No,Unf,Unf,0.0,Y,Norm,22,0,HdBoard,HdBoard,None,,0,PConc,2,Typ,2.0,RFn,Attchd,0,0,0,0,0,GasA,1Story,1,Lvl,Gtl,1,Corner,IR1,20,RL,BrkFace,None,Gilbert,Y,73,Gable,Normal,,0,Pave,6,AllPub,14
798,14,0.0,None,3,1Fam,No,Unf,Unf,0.0,Y,Norm,22,0,HdBoard,HdBoard,None,TA,1,PConc,2,Typ,2.0,RFn,Attchd,1,0,1,1,0,GasA,2Story,1,Lvl,Gtl,1,CulDSac,IR1,60,RL,None,None,Gilbert,Y,58,Gable,Normal,,0,Pave,7,AllPub,13
799,43,0.0,None,3,1Fam,Av,BLQ,Unf,1.0,Y,Norm,18,246,HdBoard,HdBoard,MnPrv,TA,1,CBlock,1,Typ,2.0,Unf,Attchd,1,0,0,0,0,GasA,1Story,1,Lvl,Gtl,2,Inside,Reg,20,RL,BrkCmn,None,Gilbert,P,56,Gable,Alloca,,0,Grvl,6,AllPub,43
800,19,0.0,None,2,TwnhsE,Gd,GLQ,Unf,1.0,Y,Norm,22,0,CemntBd,CmentBd,None,,0,CBlock,2,Typ,2.0,RFn,Attchd,1,1,0,0,0,GasA,1Story,1,Lvl,Gtl,1,Inside,IR1,120,RL,None,None,StoneBr,Y,88,Gable,Normal,,0,Pave,5,AllPub,19
