,TotRmsAbvGrd,1stFlrSF,OverallQual,FullBath,LotFrontage,YearRemodAdd,YearBuilt,GrLivArea,ExterQual_3.0,ExterQual_5.0,ExterQual_7.0,ExterQual_9.0,ExterQual_nan
1413,6,1058,5,2,60.0,1950,1938,1551,0,1,0,0,0
1414,6,816,6,1,58.0,1950,1945,1340,0,1,0,0,0
1415,6,743,7,1,43.0,1997,1926,1479,0,1,0,0,0
1416,6,755,6,1,69.0,1950,1920,1510,0,1,0,0,0
1417,7,818,7,1,54.0,1950,1919,1636,0,1,0,0,0
1418,6,992,5,2,84.0,1950,1939,1465,0,1,0,0,0
1419,6,824,5,1,51.0,1950,1941,1288,0,1,0,0,0
1420,7,940,6,1,66.0,1950,1920,1550,0,1,0,0,0
1421,7,1125,5,1,80.0,1950,1940,1717,0,1,0,0,0
1422,7,1122,7,2,81.0,1950,1929,1671,0,0,1,0,0
1423,8,959,7,1,70.0,1990,1932,1609,0,1,0,0,0
1424,8,1104,6,1,70.0,1959,1930,1801,0,1,0,0,0
1425,9,1278,5,2,78.0,1963,1950,2315,0,1,0,0,0
1426,5,976,5,1,50.0,1950,1942,976,0,1,0,0,0
1427,6,861,6,1,50.0,1950,1926,1285,0,1,0,0,0
1428,4,672,4,1,61.0,1950,1925,672,0,1,0,0,0
1429,4,641,4,1,50.0,1950,1925,641,0,1,0,0,0
1430,6,967,6,2,75.0,1957,1957,1638,0,1,0,0,0
1431,5,729,3,1,69.0,1950,1945,729,0,1,0,0,0
1432,8,1060,5,2,50.0,1951,1951,1396,1,0,0,0,0
1433,6,576,3,1,60.0,1950,1916,936,0,1,0,0,0
1434,5,1778,8,2,41.0,2006,2005,1778,0,0,1,0,0
1435,5,1646,8,2,44.0,2005,2004,1646,0,0,1,0,0
1436,6,1625,6,2,69.0,1979,1979,1625,0,1,0,0,0
1437,10,1664,6,2,65.0,1978,1978,1664,0,1,0,0,0
1438,7,1491,8,2,70.0,2001,2001,1491,0,0,1,0,0
1439,6,1210,6,2,140.0,1975,1975,1210,0,1,0,0,0
1440,6,1650,6,1,0.0,1958,1958,1650,0,1,0,0,0
1441,5,1403,6,2,0.0,2000,2000,1403,0,0,1,0,0
1442,8,1960,8,2,95.0,2006,2005,1960,0,0,1,0,0
1443,9,1838,9,2,88.0,2006,2005,1838,0,0,0,1,0
1444,6,1600,1,1,125.0,1951,1951,1600,0,1,0,0,0
1445,8,1368,7,2,78.0,1997,1997,1368,0,1,0,0,0
1446,5,616,5,1,41.0,1977,1977,1304,0,1,0,0,0
1447,5,874,5,1,58.0,2003,1968,874,0,1,0,0,0
1448,8,1652,5,2,0.0,1970,1970,1652,0,1,0,0,0
1449,3,630,4,1,21.0,1970,1970,630,0,1,0,0,0
1450,5,546,4,1,21.0,1972,1972,1092,0,1,0,0,0
1451,8,1360,5,1,80.0,1979,1969,1360,0,1,0,0,0
1452,5,546,4,1,21.0,1970,1970,1092,0,1,0,0,0
1453,5,546,4,1,21.0,1970,1970,1092,0,1,0,0,0
1454,5,546,4,1,21.0,1970,1970,1092,0,1,0,0,0
1455,6,546,4,1,21.0,1970,1970,1092,0,1,0,0,0
1456,7,1224,5,1,160.0,1996,1960,1224,0,1,0,0,0
1457,6,970,5,1,62.0,1992,1992,970,0,1,0,0,0
1458,9,996,7,2,74.0,1994,1993,2000,0,1,0,0,0
